"","USA","CAN","CUB","DOM","JAM","TRI","MEX","GUA","HON","SAL","NIC","COS","PAN","COL","VEN","SUR","ECU","PER","BRA","BOL","PAR","CHL","ARG","URU","UKG","IRE","NTH","BEL","LUX","FRN","SWZ","SPN","POR","POL","AUS","HUN","CZR","SLO","ITA","ALB","MAC","CRO","SLV","GRC","CYP","BUL","MLD","ROM","RUS","EST","LAT","LIT","UKR","BLR","ARM","GRG","AZE","FIN","SWD","NOR","DEN","CAP","GNB","EQG","GAM","MLI","SEN","BEN","MAA","NIR","GUI","BFO","SIE","GHA","TOG","CAO","NIG","GAB","CEN","CHA","CON","UGA","KEN","TAZ","BUI","RWA","DJI","ERI","ANG","MZM","ZAM","ZIM","MAW","SAF","NAM","LES","BOT","MAG","MAS","MOR","ALG","TUN","LIB","SUD","IRN","TUR","EGY","SYR","LEB","JOR","ISR","SAU","YEM","KUW","BAH","QAT","UAE","OMA","TKM","TAJ","KYR","UZB","KZK","CHN","MON","TAW","ROK","JPN","IND","PAK","BNG","MYA","SRI","NEP","THI","CAM","LAO","MAL","SIN","PHI","INS","AUL","PNG","NEW","SOL","FIJ"
"ANG",9.19697140423723,5.94114446320797,0,0,0,4.41859961490472,0,0,0,0,0,-2.99573227355399,-3.91202300542815,0.198850858745165,-0.653926467406664,0,-3.50655789731998,5.64618867193062,6.35015246365722,-4.60517018598809,1.97546895129686,7.0886925447539,5.0316789810246,3.7720710450007,5.83258604204049,2.17928687664955,5.73956780645899,6.55366271212141,-0.59783700075562,7.67523969112814,2.57642175862377,6.67596192576026,7.02633799480908,0.712949807856125,1.51732262352629,1.40609698841607,1.37371557891303,1.74919985480926,5.57192586926846,0,0,0,-1.42711635564015,0.936093359170335,-2.52572864430826,-0.510825623765991,-0.616186139423817,0.378436435720245,3.38439026334577,-2.52572864430826,0,-0.941608539858445,1.73871024813824,0.966983846189673,0,0,-4.60517018598809,0.405465108108164,3.639163861868,5.20965007383187,1.95160817016995,-0.0618754037180874,-4.60517018598809,0,0,0,0.518793793415168,-1.04982212449868,0,-2.20727491318972,0,-4.60517018598809,0,3.72231423020017,-4.60517018598809,1.58719230348678,1.5810384379124,1.40118297361364,0,0,2.31352503303238,-3.2188758248682,0.641853886172395,1.07158361628019,0,0,0,0,0,-0.105360515657826,-0.446287102628419,1.54329810992956,0,6.83063662542582,0,0,0,0,-2.81341071676004,2.74019465442878,-0.755022584278033,0.131028262406404,0,-1.6094379124341,0,3.65117758692992,0.27002713721306,0,1.74571553072665,-1.96611285637283,0,-0.63487827243597,-2.52572864430826,0,-1.13943428318836,0,0,0.625938430866495,0,0,0,0,0,8.86819366596299,0,6.89394332559291,7.42046512648313,5.00609165404638,4.98750313003921,2.46385324059017,-1.42711635564015,0,0,0,5.02328824021957,-1.46967597005894,0,3.25153660710775,4.75625904035095,-0.544727175441672,3.58656983528937,0,2.25758772706331,0,0,0
"MZM",4.3419855851367,1.73871024813824,0,0,0,-3.91202300542815,1.89160480419777,0,0,0,0,0,0,-1.56064774826467,0,0,-2.04022082852655,-2.52572864430826,3.32862668882732,0,0,-1.04982212449868,3.26308407953252,-2.52572864430826,3.58101580823799,1.24990173621434,5.86677962312239,6.25877808216667,-2.30258509299405,3.59594145845467,2.67965072658051,5.62984884627808,4.85015350390676,2.006870848845,0.00995033085316809,0.392042087776024,3.32790958589232,-0.478035800943,5.53481140223038,0,-3.91202300542815,0,-4.60517018598809,0.708035793053696,-2.81341071676004,-1.77195684193188,0,-0.916290731874155,2.29656702066848,-3.91202300542815,-4.60517018598809,1.47704872438835,2.39607543608138,-3.50655789731998,0,0,0,0.582215619852664,2.40423874672055,2.49815187653802,2.27418561847235,0,0,0,0,0,-3.91202300542815,0,0,0,-1.66073120682165,0,0,0,0,-2.65926003693278,-1.96611285637283,0,0,0,0,-0.82098055206983,1.76814960358892,1.5810384379124,0,0,0,0,-0.105360515657826,0,2.58776403522771,4.29428772036588,4.420405647543,6.99597675683762,3.10234200861225,-2.04022082852655,0.703097511413113,0,3.05541527571516,-3.91202300542815,0,0,0,-2.30258509299405,0,2.68375750853317,0.593326845277734,0,-0.162518929497775,-1.30933331998376,0.122217632724249,1.00063188030791,-3.50655789731998,0,0,3.19376312405313,3.77505715035499,0,0,0,0,0,-1.89711998488588,4.9853858598428,0,1.68830750150377,2.60564826748413,3.6168462512141,4.91456482534552,3.32934327789417,0.693147180559945,0,-3.50655789731998,0,3.89284018601137,0,0,2.14006616349627,3.25153660710775,-1.51412773262978,3.07361881221106,0,-0.174353387144778,0,0,0
"ZAM",4.29510616264318,2.88368276974537,0,0,-4.60517018598809,0,0,0,0,-2.65926003693278,0.518793793415168,-3.91202300542815,0,-2.99573227355399,-2.40794560865187,-3.91202300542815,-4.60517018598809,-2.99573227355399,2.10413415427021,-4.60517018598809,0,-2.52572864430826,0.27763173659828,-2.52572864430826,5.84461630612105,1.71739505393919,4.20677999155189,4.30905263471521,-2.81341071676004,4.5295841990315,2.8225686545448,2.77819796100429,2.64688376586472,-0.174353387144778,0.693147180559945,-3.2188758248682,0.113328685307003,-4.60517018598809,3.93025577368921,0,-2.30258509299405,0,-3.91202300542815,-0.673344553263766,-0.579818495252942,-1.02165124753198,0,-3.2188758248682,0.615185639090233,0,-4.60517018598809,0,0.542324290825362,-2.81341071676004,0,-4.60517018598809,-2.12026353620009,2.71866038021423,3.61469455592456,0.810930216216329,2.95125778345216,0,0,0,-1.77195684193188,-4.60517018598809,-2.99573227355399,0,0,-0.916290731874155,0,0,-3.50655789731998,0.615185639090233,0,0,-1.38629436111989,0,0,0,0,0.405465108108164,3.96632177883552,5.1323808390034,-3.91202300542815,-3.50655789731998,0,0,-0.446287102628419,2.58776403522771,0,5.26888855585722,4.4317687265687,7.27386259787586,2.71931979336044,-0.430782916092454,3.98248146907671,-3.91202300542815,2.36179695262589,-3.2188758248682,-3.91202300542815,0,0,0,-0.446287102628419,0.307484699747961,1.85002837735203,-2.99573227355399,0.810930216216329,-2.04022082852655,1.43746264769429,5.06902998047334,-3.91202300542815,-4.60517018598809,-1.23787435600162,-0.23572233352107,4.55155841653944,-1.10866262452161,0,0,0,0,0,5.8578760099936,0,3.83665498436151,5.58544928769434,4.63093539387412,4.75436575234994,3.16674007044767,-2.40794560865187,0,-3.91202300542815,0,4.61531851703991,0,0,3.62273965160939,2.6686161318568,0.285178942233662,1.96711235670592,0,-0.616186139423817,0,0,-3.91202300542815
"ZIM",4.99308213484867,2.05540496385159,0,0,-4.60517018598809,0,0,0,-2.99573227355399,0,0,0,0,-3.50655789731998,0,0,0,-2.30258509299405,2.7427736371606,-3.50655789731998,2.07317192866624,-4.60517018598809,1.31908561142644,-2.40794560865187,4.81380905109942,1.05431202977153,4.8595798191763,3.23238417489299,-4.60517018598809,3.11218108619724,2.55722731136763,3.83341260484623,3.11794990627824,1.56024766824333,1.39624469197306,0.343589704390077,0,0,4.61670342180176,0,-1.07880966137193,-0.150822889734584,0.0582689081239758,1.76644166124377,-1.77195684193188,1.7263316639056,0,0.636576829071551,2.98011089265103,0,-1.56064774826467,0,1.13783300182139,-0.430782916092454,0,-3.91202300542815,-1.51412773262978,1.6467336971778,2.92369907065416,2.01356879752913,2.18605127673809,0,0,0,-0.941608539858445,-1.04982212449868,-2.04022082852655,0,-1.71479842809193,-1.04982212449868,0,-3.50655789731998,-3.50655789731998,-0.843970070294529,0,-0.755022584278033,-0.22314355131421,-0.478035800943,0,0,-0.693147180559945,0.0392207131532813,2.20937271127187,1.96850998097255,-1.04982212449868,-0.579818495252942,-0.7339691750802,0,1.54329810992956,4.29428772036588,5.26888855585722,0,4.22610355173446,7.50564077856167,2.76757618041624,1.30562645805244,5.0316789810246,-1.38629436111989,1.57069708411767,-0.843970070294529,-3.91202300542815,0.940007258491471,-3.50655789731998,-0.941608539858445,3.41838220641626,2.49568172295596,2.2181159363676,-1.66073120682165,-0.755022584278033,3.33470139037379,0.73716406597672,1.7227665977411,0.0769610411361284,4.07550147442062,0,1.7245507195346,4.11822383601204,-0.994252273343867,0,0,0.636576829071551,0,1.15688119679209,5.70681121671621,0,3.03292376576885,3.17971910966701,5.03519781692451,3.94681083091381,1.65632149833295,0,-1.17118298150295,-1.71479842809193,0,4.06354165306706,0,-4.60517018598809,2.09801792725277,2.78253905309295,-2.40794560865187,2.90799335924598,0,1.10856261952128,0,0,0
"MAW",5.03753684729376,1.41585316336144,0,-0.49429632181478,-3.50655789731998,-2.40794560865187,0,0,0,0,0,0,0,0,0,0,0,-2.99573227355399,1.79674701073909,0,0,-0.967584026261706,1.708377860289,0,3.95699637107088,1.90359895098359,3.98731598946358,2.81540871942271,-0.0618754037180875,3.20315286440296,2.02022218201986,2.80578168959555,2.89148225218019,2.14358936150359,1.34547236659964,-0.0100503358535015,1.60140574073684,-1.6094379124341,2.1701959049483,0,-1.17118298150295,0,-4.60517018598809,2.32042501112238,-1.27296567581289,-2.99573227355399,0,0.548121408509688,3.45473814859019,0,-0.891598119283784,-0.415515443961666,2.27418561847235,-2.40794560865187,0,0,0,1.62727783056243,1.09861228866811,-0.653926467406664,2.24495598015741,0,-1.20397280432594,0,-3.2188758248682,0,-0.478035800943,0,-2.52572864430826,0,-2.04022082852655,-3.91202300542815,-0.210721031315653,-2.12026353620009,0,0,-1.23787435600162,-0.150822889734584,0,0,0,0.307484699747961,3.30798499993998,3.68562416139326,0,-3.2188758248682,-2.65926003693278,0,0,4.420405647543,4.4317687265687,4.22610355173446,0,5.87966668948615,0,0,0,1.2947271675944,-1.51412773262978,-0.22314355131421,1.74745921033147,-0.653926467406664,0,-4.60517018598809,0,2.93279247378012,3.95623126009247,0,0.048790164169432,0.854415328156068,-1.56064774826467,-1.13943428318836,0,0,0,0,0,0,0,0,0,0,0,3.04642538786951,0,2.45987820164452,2.08193842187842,3.67224181296091,3.99507656056343,1.31908561142644,0,0,-3.91202300542815,0,1.37371557891303,0,0,1.78170913337455,0,0.157003748809665,1.56653041142282,0.357674444271816,0.22314355131421,0,0,0
"SAF",9.28566859931562,8.38964159838489,1.25561603747777,1.80828877117927,2.86789890204411,1.22671229129543,5.22714354709351,1.37371557891303,0.524728528934982,0.741937344729377,-0.798507696217772,3.91800507710569,4.22288435082733,4.32611744023437,3.26461371654205,-1.20397280432594,1.87487437593856,3.42197992084468,7.50248445545083,1.39376637595859,2.11625551480255,4.85234271510166,6.37755993420252,2.93757335938046,9.27568138353217,6.77692879621685,8.10445872543306,7.82450590508873,3.96290621574272,8.24257211821932,7.4110183788136,7.82846423610872,6.0646685393664,5.79490206802368,6.71966511572531,6.03863435158437,5.99371201964846,4.29796544704745,8.46678582027225,-2.65926003693278,0.215111379616946,4.02570876983196,4.09517754852599,4.2479236501504,2.53449014997683,3.15955035878339,0.732367893713227,3.81264456144787,5.54275263199654,3.17094529111065,1.02245092770255,3.1389664416399,4.54690527785612,1.60140574073684,0.932164081030445,0.858661619037519,2.88981604796244,6.28815591371735,7.04217252911901,5.29023479035468,6.00782990119425,0.963174317773006,-0.510825623765991,1.5993875765806,1.90657514365664,4.33467293829041,3.80064441744476,3.10368941505908,3.1471649773142,1.86097453824953,3.76026945020061,2.33117254984596,3.20599319903719,5.62509995262173,2.43361335540045,3.73862154600875,7.16686810941611,4.98845784915155,0.371563556432483,1.7509374747078,4.4468776069935,4.62859370093168,6.29064278469819,6.2208088340638,1.92278773163446,2.56494935746154,0,0,6.83063662542582,6.99597675683762,7.27386259787586,7.50564077856167,5.87966668948615,0,0,0,0,4.55713473694953,5.70438229472817,5.60429357615546,4.55545459374216,3.210036876201,1.93585981320181,3.78600616484466,7.87243990604535,7.38042410343775,4.28565339001629,2.01623546577604,2.3767644911683,3.40419289064195,6.14607226533442,6.06564394528223,4.74562753868335,4.43057867525605,4.22741751644646,5.04452129009539,6.84043957169727,5.12420204630118,0,-2.30258509299405,-0.385662480811985,0,0.357674444271816,9.20052637182956,-0.400477566597125,7.41068146417692,7.89670150009581,9.17061673237659,8.1877442337311,5.65930798455437,2.78809290877575,1.46093790411566,3.65195610000934,0.989541193613748,7.19760001119855,-0.040821994520255,1.15688119679209,6.94926183913386,6.82598107313045,5.03662787437051,6.48110228454939,1.08180517035173,5.60965492859816,0,0,-3.2188758248682
"NAM",5.50979311299456,3.95469927970858,0,0,0,-3.50655789731998,0,0,0,0,0,0,0,0,-4.60517018598809,0,0,0,2.55567572067621,0,-1.30933331998376,-2.40794560865187,0.2390169004705,0,6.29088371952648,0.841567185678219,3.44137917129499,3.58795353552398,-2.65926003693278,5.32937989199985,1.21194097397511,5.48151354075265,1.74221902366792,0.350656871613169,0.285178942233662,-1.46967597005894,-0.127833371509885,-3.2188758248682,4.98620598017308,0,-3.91202300542815,0,-3.91202300542815,0.932164081030445,-0.342490308946776,-3.2188758248682,0,-3.91202300542815,2.8541687092322,-2.20727491318972,-3.2188758248682,0.0295588022415444,0.470003629245736,-2.99573227355399,0,0,0,0.231111720963387,1.49514876603197,2.45530618001171,1.83577635464483,0,0,0,0,0,-0.27443684570176,1.20896034583697,0,0,0,0,0,0,0,2.94916463773766,2.20165917440409,0,-1.56064774826467,0,0,-0.916290731874155,-0.673344553263766,0.667829372575655,0,0,0,0,0,3.10234200861225,2.71931979336044,2.76757618041624,0,0,0,0,0,-1.20397280432594,-0.867500567704723,-1.34707364796661,0,-2.65926003693278,0,1.16002091679675,0,-0.0725706928348355,0,0,-2.52572864430826,-0.544727175441672,3.19867311755068,3.35724549413297,0,0,0,0,0,0,0,0,0,0,0,4.912948960139,0,3.90956097712222,3.40916555131133,0,3.32467624375441,0.662687973075237,0,0.631271776841858,0,0,1.08180517035173,0,0,2.24918431626693,0,-4.60517018598809,1.04380405217311,0,-2.81341071676004,0,0,0
"LES",6.05208916892442,2.59897910604785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29266961396282,0,0,0,-1.66073120682165,0,0.398776119957368,-4.60517018598809,-1.04982212449868,4.16619999932253,0,-1.56064774826467,-2.40794560865187,-2.52572864430826,-3.91202300542815,0,-3.91202300542815,0,0,0,0.858661619037519,0,0,0,0,-4.60517018598809,-1.27296567581289,0,0,0,0,0,0,0,-3.91202300542815,0,0,0,0,0,-1.77195684193188,0,-1.27296567581289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38629436111989,0,0,0,0,-3.91202300542815,-3.91202300542815,0,0,0,0,0,0,-2.04022082852655,-0.430782916092454,1.30562645805244,0,0,0,0,0,-0.261364764134408,0.314810739840034,0,0,-3.50655789731998,0,0,0,-0.616186139423817,-2.52572864430826,0,0,0,0,-1.20397280432594,0,0,0,0,0,0,0,0,0,0,0,4.02802668118445,0,3.95781907271202,1.31103187661934,0.364643113587909,2.54866361559075,1.80335860507141,0,0,0,0,-1.6094379124341,0,0,-0.430782916092454,0,0.783901543828409,1.02245092770255,0,-4.60517018598809,0,0,0
"BOT",5.50938833662798,1.78002421300963,0,0,0,0,0,0,0,0,0,0,0,-4.60517018598809,0,0,0,-0.261364764134408,0.783901543828409,0,0,0,0.625938430866495,0,7.64654481742078,-0.527632742082372,2.21920348405499,3.5201649007262,-3.50655789731998,2.55877649835446,0.576613364303994,0.444685821261446,2.26592110862245,-2.04022082852655,1.42551507427317,1.3244189574018,0,0,1.69744878975681,0,0,0,0,1.81807677754543,0.425267735404344,0,0,0,0,-4.60517018598809,0,0,0,0,0,0,0,2.2213750375685,4.34120464015363,5.79894112782943,1.18478998490916,0,0,0,0,0,-3.91202300542815,0,0,0,0,0,0,0,0,0,0.246860077931526,0,0,0,0,-1.02165124753198,-1.51412773262978,-0.562118918153541,0,0,0,0,0,0.703097511413113,3.98248146907671,5.0316789810246,0,0,0,0,0,0,-0.287682072451781,0,-3.50655789731998,-2.65926003693278,0,0,0,-1.34707364796661,-2.52572864430826,0,0,0,2.35137525716348,-3.50655789731998,0,0,0,0,0,0,0,0,0,0,0,4.13564644157921,0,1.98359575596427,1.7281094421516,3.52429957879614,2.41591377830105,0.500775287912489,0,0,0,0,4.76966715786949,0,0,1.21491274436427,0,0,0.231111720963387,0,-4.60517018598809,0,0,0
"MAG",5.92294477797618,2.62684014567667,-4.60517018598809,-0.2484613592985,0,0,0,0,-3.50655789731998,-0.867500567704723,0,-3.2188758248682,-3.50655789731998,-1.66073120682165,-2.99573227355399,0,-1.56064774826467,-0.371063681390832,2.63834278867739,0,0,-2.04022082852655,2.71403227277976,-4.60517018598809,3.71746691096585,0.198850858745165,3.33861250647053,4.16091227316077,0,6.50149985865953,2.51365606307399,3.65221546974235,0.207014169384326,0.609765571620894,0.636576829071551,-1.38629436111989,0.300104592450338,-0.994252273343867,4.16169163568171,-4.60517018598809,-3.91202300542815,0,-2.30258509299405,2.1701959049483,-2.52572864430826,0.378436435720245,0,-0.510825623765991,-1.56064774826467,-4.60517018598809,-0.798507696217772,-4.60517018598809,-1.89711998488588,-1.96611285637283,0,0,0,0.139761942375159,2.3767644911683,0.512823626428664,2.19277022698684,0,-3.2188758248682,-0.0408219945202552,-4.60517018598809,-2.81341071676004,-0.301105092783922,-1.83258146374831,-3.91202300542815,0,0,-1.17118298150295,0,-2.65926003693278,0,-1.71479842809193,0.336472236621213,-3.50655789731998,-2.81341071676004,-1.96611285637283,0,0,1.49738840862548,1.57069708411767,0,0,-3.50655789731998,0,0,0,-3.91202300542815,-1.38629436111989,1.2947271675944,4.55713473694953,-1.20397280432594,-0.261364764134408,0,0,4.94776648931726,1.76644166124377,-1.27296567581289,0.364643113587909,-2.30258509299405,-0.994252273343867,5.01621967239016,2.34180580614733,2.58625914404829,0,0,0,0,2.44841554120559,-3.50655789731998,-2.30258509299405,3.3261145755378,0.104360015324243,3.94099911366466,-1.77195684193188,0,0,0,0,0,5.77430306747132,0,3.23049790608257,2.83790818836042,3.8784662218993,4.15088241318236,3.460409241294,-0.0100503358535015,0,1.36863942588117,0,3.7244878815813,0,0,2.82018770103906,4.14788532915013,-1.23787435600162,3.17596832385692,0,0.828551817566148,-3.91202300542815,0,-0.59783700075562
"MAS",5.71327065252851,1.98650354602057,-2.20727491318972,-2.52572864430826,-3.50655789731998,-2.81341071676004,0.412109650826833,-3.50655789731998,-3.50655789731998,0,0,-1.17118298150295,-0.579818495252942,-1.51412773262978,-4.60517018598809,0,-2.65926003693278,-0.385662480811985,2.63188884013665,0,-2.04022082852655,0.688134638736401,3.66279211935062,-1.6094379124341,6.59576685266581,2.34180580614733,3.97612393083467,4.83461384985078,-0.967584026261706,6.48558135281071,4.07821518029222,4.70401955003026,2.98467132619457,2.02154756326093,2.66722820658195,4.29578768655697,1.81156209652423,-0.967584026261706,5.23633557419216,-4.60517018598809,-3.50655789731998,0.0392207131532813,-1.02165124753198,0.85015092936961,0.62057648772511,-0.967584026261706,-4.60517018598809,1.22082992139236,0.165514438477574,-2.40794560865187,-0.653926467406664,-1.96611285637283,-1.07880966137193,-2.99573227355399,0,-4.60517018598809,0,5.03265767813075,2.16905370036952,0.837247524533702,3.60168624241156,0,0,-1.46967597005894,-1.89711998488588,0.22314355131421,0.148420005118273,0.797507195884188,-2.52572864430826,-2.65926003693278,-0.415515443961666,-0.941608539858445,0.0295588022415444,0.815364813284194,-2.40794560865187,0.482426149244293,-0.22314355131421,-1.56064774826467,0,0.165514438477573,0.364643113587909,0.165514438477574,2.85243910372751,1.71739505393919,-0.867500567704723,0.122217632724249,-1.23787435600162,0,-2.81341071676004,3.05541527571516,2.36179695262589,1.57069708411767,-1.51412773262978,5.70438229472817,-0.867500567704723,0.314810739840034,-0.287682072451781,4.94776648931726,0,1.21787570949493,-2.40794560865187,-0.0725706928348354,-4.60517018598809,-1.20397280432594,0.693147180559945,2.78377591163035,3.06572464537403,-2.40794560865187,-1.71479842809193,1.21194097397511,2.36179695262589,4.8186673602505,-0.0100503358535015,-0.0833816089390511,5.10770150692926,-2.12026353620009,5.74210534897536,0.405465108108164,0,0,0,0,0,5.85188633785286,0,3.44599460049813,3.45663208855026,4.81672686805038,5.42159638270821,3.57402961243499,1.03673688495002,-0.0512932943875506,3.56529839234258,-2.81341071676004,4.03724497018153,-4.60517018598809,0,4.51426031062825,4.09534406255518,3.05116698044209,4.27680499826078,0,3.33291854090886,-3.91202300542815,0,0
"MOR",7.05530421517483,5.85587389280163,1.41342302850814,0.392042087776024,-0.713349887877465,1.05779029414785,5.04741713818878,-0.400477566597125,-0.478035800943,0.672944473242426,-2.30258509299405,1.22671229129543,0.593326845277734,2.88256357544835,2.99071973173045,-2.12026353620009,0.500775287912489,2.15524450509534,6.67878226934437,0.148420005118273,3.51333488159901,3.2092294478164,5.62610917992769,4.00969403260159,7.12147859891562,5.20877551788654,6.53490739815805,6.84529459763953,2.22786154679811,9.15689845516232,5.75082508098951,8.47418338872138,5.57697130778981,5.24639229368312,4.68379650644328,4.223763342973,4.5335667671284,3.5937442589989,7.52884238900566,-0.400477566597125,-1.77195684193188,3.46417218082354,2.97348666460667,4.50424426739813,0.157003748809665,3.569814346955,2.16102152867226,4.52536911578454,7.32580091929563,0.22314355131421,1.25561603747777,3.3603753871419,5.43834014446786,2.54553127160444,0,-1.42711635564015,-1.30933331998376,4.82599104193266,5.75599534610314,4.73812641323672,3.91362172679184,0.89199803930511,-0.0725706928348354,2.53210825127229,2.27624111765444,3.0750054544485,3.68009094808086,1.76985463384001,3.20963324350127,1.68639895357023,3.31309450010718,3.03013370027132,1.28647402583768,2.76945882923085,2.44408465526775,2.93810316071735,3.54558628428746,3.67857656111804,0.85015092936961,1.35325450704169,3.0521126069901,1.13462272619114,2.41680623708407,0.609765571620894,-1.6094379124341,-0.579818495252942,-2.12026353620009,-2.81341071676004,2.74019465442878,-3.91202300542815,-3.2188758248682,-0.843970070294529,-0.22314355131421,5.60429357615546,-1.34707364796661,0,0,1.76644166124377,1.21787570949493,0,5.9966262028135,5.21927415920758,4.51008997973782,1.53901544813755,6.4100268446934,6.29319744278242,5.22267745233929,4.14503767653762,3.52134798279262,3.01651481273652,0.336472236621213,7.30118154347855,2.46809953147162,3.50525705158693,3.45820763637894,3.04879899449068,4.86699584389465,1.89311196348834,-4.60517018598809,-0.430782916092454,2.23001440015921,0.746687947487975,-2.12026353620009,7.22199651361917,0,4.45823554117581,5.77309085192153,6.25960058434102,6.33647168617903,5.12687640085029,1.48387468945875,-4.60517018598809,1.3244189574018,-2.65926003693278,4.62467865237613,-2.65926003693278,0,4.14281721567288,5.69514528126054,1.87793716546911,4.31868739411179,0,4.71518983102664,0,0,0
